longitude,latitude,time,chlorophyll,electrical conductivity,Low Frequency Water Depth(m),Dissolved Oxygen(% Sat),Dissolved oxygen(mg/L),Ammonia nitrogen,salinity,Phycotin,Total dissolved solids,turbidity,temperature,PH value,PH value(mv)
120.6819841,31.3233742,2021-12-03 11:56:34,3.14,368.56,3.099,48.53,5.23,0,0.24,913.91,319.15,15.08,11.943,7.87,-77.95
120.6819516,31.3233736,2021-12-03 11:56:36,3.18,368.48,3.14,51.3,5.53,0,0.24,939.09,319.09,15.01,11.943,7.87,-77.92
120.6819192,31.3233761,2021-12-03 11:56:38,3.2,368.51,3.17,57.18,6.16,0,0.24,944.8,319.14,14.95,11.94,7.87,-77.88
120.6818868,31.3233815,2021-12-03 11:56:40,3.14,368.61,3.25,46.85,5.05,0,0.24,925.59,319.28,14.88,11.933,7.87,-77.84
120.681855,31.3233864,2021-12-03 11:56:42,3.04,368.59,3.279,46.83,5.05,0,0.24,919.02,319.29,14.78,11.93,7.87,-77.79
120.6818221,31.3233868,2021-12-03 11:56:44,3.05,368.63,3.359,44.02,4.74,0,0.24,918.47,319.33,14.65,11.928,7.87,-77.76
120.68179,31.3233826,2021-12-03 11:56:46,3,368.82,3.38,68.47,7.38,0,0.24,928.73,319.5,14.51,11.929,7.87,-77.73
120.6817585,31.3233768,2021-12-03 11:56:48,2.92,368.99,3.41,57.37,6.18,0,0.24,931.35,319.67,14.42,11.926,7.87,-77.71
120.6817239,31.3233714,2021-12-03 11:56:50,2.9,369.08,3.45,33.22,3.58,0,0.24,932.57,319.72,14.32,11.929,7.87,-77.67
120.6816924,31.3233664,2021-12-03 11:56:52,2.9,369.19,3.529,42.87,4.62,0,0.24,933.08,319.77,14.2,11.935,7.87,-77.62
120.6816611,31.3233605,2021-12-03 11:56:54,2.84,369.44,3.549,69.65,7.51,0,0.24,928.73,319.9,14.09,11.945,7.87,-77.56
120.6816298,31.3233557,2021-12-03 11:56:56,2.8,369.66,3.13,73.27,7.89,0,0.24,923.97,320.01,14,11.955,7.86,-77.49
120.6815979,31.323351,2021-12-03 11:56:58,2.8,369.81,2.599,58.96,6.35,0,0.24,931.6,320.09,13.93,11.961,7.86,-77.4
120.6815663,31.323346,2021-12-03 11:57:00,2.76,369.92,2.47,44.48,4.79,0,0.24,921.55,320.14,13.88,11.968,7.86,-77.31
120.6815348,31.3233409,2021-12-03 11:57:02,2.71,369.98,2.339,52.61,5.66,0,0.24,925.61,320.12,13.84,11.976,7.86,-77.21
120.6815033,31.3233359,2021-12-03 11:57:04,2.68,370.08,2.309,63.03,6.79,0,0.24,928.51,320.16,13.8,11.982,7.86,-77.1
120.6814719,31.3233301,2021-12-03 11:57:06,2.67,370.22,2.349,67.95,7.31,0,0.24,918.78,320.24,13.77,11.987,7.86,-77
120.6814411,31.3233239,2021-12-03 11:57:08,2.73,370.11,2.38,32.28,3.47,0,0.24,915.55,320.12,13.76,11.99,7.85,-76.91
120.6814098,31.3233179,2021-12-03 11:57:10,2.74,370.14,2.42,42.28,4.55,0,0.24,909.45,320.1,13.76,11.996,7.85,-76.83
120.6813778,31.3233128,2021-12-03 11:57:12,2.81,370.29,2.46,43.94,4.73,0,0.24,907.56,320.16,13.8,12.004,7.85,-76.76
120.6813453,31.3233081,2021-12-03 11:57:14,2.88,370.32,2.44,52.45,5.64,0,0.24,900.74,320.09,13.81,12.015,7.85,-76.75
120.6813137,31.3233035,2021-12-03 11:57:16,2.95,370.33,2.41,56.73,6.1,0,0.24,897.64,320.03,13.83,12.025,7.85,-76.76
120.6812818,31.3232997,2021-12-03 11:57:18,2.95,370.19,2.309,69.91,7.52,0,0.24,902.65,319.84,13.88,12.033,7.85,-76.8
120.6812492,31.3232988,2021-12-03 11:57:20,3.02,370.21,2.299,48.62,5.23,0,0.24,907.36,319.78,13.93,12.042,7.85,-76.88
120.6812166,31.3233021,2021-12-03 11:57:22,3.07,370.18,2.22,55.37,5.95,0,0.24,906.39,319.7,13.97,12.049,7.86,-76.98
120.6811859,31.3233093,2021-12-03 11:57:24,3.09,370.15,2.23,56.62,6.09,0,0.24,918.9,319.63,14.02,12.054,7.86,-77.09
120.6811565,31.3233211,2021-12-03 11:57:26,3.12,370.2,2.23,64.78,6.96,0,0.24,935.59,319.66,14.04,12.056,7.86,-77.22
120.6811275,31.3233341,2021-12-03 11:57:28,3.13,370.25,2.22,36.5,3.92,0,0.24,927.45,319.72,14.06,12.054,7.86,-77.35
120.681098,31.3233458,2021-12-03 11:57:30,3.12,370.14,2.25,63.25,6.8,0,0.24,937.37,319.65,14.06,12.051,7.86,-77.47
120.6810674,31.3233563,2021-12-03 11:57:32,3.11,370.14,2.319,49.66,5.34,0,0.24,945.03,319.7,14.04,12.044,7.87,-77.6
120.6810366,31.3233653,2021-12-03 11:57:34,3.14,369.93,2.339,81.25,8.74,0,0.24,950.88,319.59,14,12.036,7.87,-77.69
120.6810053,31.3233741,2021-12-03 11:57:36,3.09,369.95,2.359,55.88,6.01,0,0.24,946.77,319.66,13.95,12.028,7.87,-77.75
120.6809732,31.3233826,2021-12-03 11:57:38,3.05,369.93,2.349,46.04,4.95,0,0.24,950.52,319.7,13.91,12.022,7.87,-77.78
120.6809483,31.3233888,2021-12-03 11:57:40,2.97,369.8,2.38,71.16,7.65,0,0.24,951.69,319.63,13.86,12.017,7.87,-77.78
120.6809267,31.3233849,2021-12-03 11:57:42,2.96,369.83,2.38,63.16,6.79,0,0.24,943.39,319.66,13.81,12.016,7.87,-77.73
120.680911,31.3233616,2021-12-03 11:57:44,2.79,369.9,2.43,56.77,6.11,0,0.24,934.88,319.71,13.76,12.018,7.87,-77.65
120.6809144,31.3233342,2021-12-03 11:57:46,2.69,370.07,2.38,74.35,8,0,0.24,928.86,319.82,13.72,12.023,7.87,-77.53
120.6809325,31.323311,2021-12-03 11:57:48,2.63,370.18,2.359,68.48,7.37,0,0.24,925.58,319.88,13.69,12.026,7.86,-77.41
120.6809602,31.3232945,2021-12-03 11:57:50,2.65,370.11,2.359,86.55,9.31,0,0.24,908.38,319.83,13.66,12.026,7.86,-77.28
120.6809927,31.3232853,2021-12-03 11:57:52,2.64,369.94,2.319,59.48,6.4,0,0.24,916.45,319.69,13.66,12.024,7.86,-77.17
120.6810276,31.3232828,2021-12-03 11:57:54,2.72,369.85,2.299,81.73,8.79,0,0.24,925.07,319.64,13.66,12.02,7.86,-77.08
120.6810618,31.3232868,2021-12-03 11:57:56,2.82,369.79,2.259,68.98,7.42,0,0.24,926.65,319.64,13.67,12.014,7.86,-77
120.6810952,31.3232961,2021-12-03 11:57:58,2.87,369.62,2.25,107.13,11.53,0,0.24,914.8,319.55,13.69,12.008,7.86,-76.95
120.6811282,31.3233051,2021-12-03 11:58:00,2.95,369.71,2.25,94.68,10.19,0,0.24,914.82,319.66,13.73,12.004,7.85,-76.94
120.6811619,31.3233125,2021-12-03 11:58:02,3.03,369.55,2.25,88.78,9.55,0,0.24,912.25,319.52,13.79,12.005,7.86,-76.96
120.681196,31.3233179,2021-12-03 11:58:04,3.12,369.66,2.18,61.19,6.58,0,0.24,920.74,319.57,13.85,12.01,7.86,-77.03
120.6812304,31.3233228,2021-12-03 11:58:06,3.13,369.81,2.25,93.38,10.05,0,0.24,933.5,319.63,13.88,12.018,7.86,-77.13
120.6812645,31.323329,2021-12-03 11:58:08,3.19,369.91,2.369,73.34,7.89,0,0.24,930.45,319.64,13.9,12.027,7.86,-77.24
120.6812981,31.3233374,2021-12-03 11:58:10,3.23,370.07,2.46,62.99,6.77,0,0.24,939.71,319.71,13.92,12.035,7.86,-77.37
120.6813312,31.3233471,2021-12-03 11:58:12,3.24,370.25,2.49,89.13,9.58,0,0.24,933.05,319.82,13.92,12.042,7.86,-77.48
120.6813641,31.3233574,2021-12-03 11:58:14,3.16,370.27,2.509,76.93,8.27,0,0.24,933.79,319.8,13.91,12.046,7.87,-77.6
120.6813973,31.3233673,2021-12-03 11:58:16,3.14,370.33,2.529,98.79,10.62,0,0.24,945.11,319.85,13.87,12.046,7.87,-77.67
120.6814303,31.3233776,2021-12-03 11:58:18,3.06,370.32,2.509,83.39,8.97,0,0.24,939.28,319.86,13.81,12.044,7.87,-77.68
120.6814628,31.3233886,2021-12-03 11:58:20,2.95,370.44,2.309,88.78,9.55,0,0.24,942.27,319.99,13.75,12.042,7.87,-77.68
120.6814949,31.3233998,2021-12-03 11:58:22,2.87,370.59,2.2,72.01,7.74,0,0.24,944.4,320.16,13.7,12.036,7.87,-77.64
120.6815273,31.3234103,2021-12-03 11:58:24,2.84,370.57,2.25,79.57,8.56,0,0.24,941.66,320.19,13.68,12.03,7.87,-77.57
120.6815605,31.3234188,2021-12-03 11:58:26,2.8,370.67,2.38,72.55,7.8,0,0.24,936.1,320.35,13.64,12.022,7.86,-77.49
120.6815945,31.3234257,2021-12-03 11:58:28,2.75,370.75,2.559,62.12,6.68,0,0.24,929.03,320.46,13.62,12.015,7.86,-77.39
120.6816287,31.3234317,2021-12-03 11:58:30,2.72,370.76,3.069,67.79,7.29,0,0.24,922.07,320.53,13.61,12.008,7.86,-77.3
120.6816628,31.3234375,2021-12-03 11:58:32,2.73,370.69,3.559,89.07,9.59,0,0.24,925.22,320.55,13.64,11.998,7.86,-77.23
120.6816968,31.323443,2021-12-03 11:58:34,2.78,370.56,3.579,71.78,7.73,0,0.24,922.59,320.53,13.67,11.987,7.86,-77.17
120.6817305,31.3234481,2021-12-03 11:58:36,2.79,370.37,3.49,83.96,9.04,0,0.24,916.37,320.45,13.72,11.978,7.86,-77.13
120.6817644,31.3234528,2021-12-03 11:58:38,2.86,370.28,3.43,95.67,10.3,0,0.24,920.2,320.42,13.77,11.97,7.86,-77.12
120.6818021,31.3234573,2021-12-03 11:58:40,2.87,370.11,3.44,59.09,6.36,0,0.24,919.75,320.34,13.81,11.963,7.86,-77.14
120.6818358,31.3234625,2021-12-03 11:58:42,2.91,369.91,3.4,60.9,6.56,0,0.24,920.07,320.21,13.87,11.957,7.86,-77.18
120.6818694,31.3234687,2021-12-03 11:58:44,3.02,369.79,3.4,69.12,7.45,0,0.24,917.94,320.14,13.93,11.953,7.86,-77.25
120.6819032,31.3234759,2021-12-03 11:58:46,2.95,369.54,3.369,62.59,6.74,0,0.24,916.24,319.95,13.99,11.951,7.86,-77.33
120.6819371,31.3234827,2021-12-03 11:58:48,2.98,369.27,3.339,83.68,9.02,0,0.24,926.59,319.75,14.07,11.946,7.86,-77.42
120.681971,31.3234904,2021-12-03 11:58:50,2.99,369.18,3.359,85.28,9.19,0,0.24,925.83,319.7,14.16,11.943,7.86,-77.51
120.6820039,31.3235007,2021-12-03 11:58:52,2.94,369.13,3.369,83.76,9.03,0,0.24,934.11,319.68,14.23,11.94,7.87,-77.58
120.6820362,31.3235121,2021-12-03 11:58:54,2.95,369.11,3.38,53.88,5.81,0,0.24,923.94,319.67,14.31,11.939,7.87,-77.66
120.6820687,31.3235222,2021-12-03 11:58:56,3,369.01,3.45,65.67,7.08,0,0.24,925.97,319.6,14.44,11.935,7.87,-77.72
120.6821025,31.32353,2021-12-03 11:58:58,3.02,368.99,3.509,62.71,6.76,0,0.24,926.26,319.62,14.57,11.932,7.87,-77.78
120.6821366,31.3235345,2021-12-03 11:59:00,3.01,369,3.559,71.96,7.76,0,0.24,916.82,319.64,14.7,11.931,7.87,-77.8
120.6821712,31.3235376,2021-12-03 11:59:02,3.07,369.17,3.559,74.82,8.06,0,0.24,918.37,319.78,14.83,11.932,7.87,-77.82
120.6822053,31.32354,2021-12-03 11:59:04,3.07,369.02,3.619,69.21,7.46,0,0.24,919.84,319.64,14.93,11.934,7.87,-77.83
120.6822402,31.3235419,2021-12-03 11:59:06,3.09,368.9,3.66,45.56,4.91,0,0.24,926.77,319.53,15.06,11.933,7.87,-77.83
120.6822741,31.3235447,2021-12-03 11:59:08,3.1,368.82,3.68,60.36,6.51,0,0.24,922.17,319.47,15.15,11.932,7.87,-77.82
120.6823082,31.3235469,2021-12-03 11:59:10,3.16,368.89,3.69,69.39,7.48,0,0.24,921.44,319.52,15.23,11.934,7.87,-77.81
120.6823426,31.3235484,2021-12-03 11:59:12,3.19,368.97,3.75,66.68,7.19,0,0.24,921.67,319.56,15.28,11.937,7.87,-77.8
120.6823765,31.3235515,2021-12-03 11:59:14,3.26,368.91,3.789,84.06,9.06,0,0.24,926.89,319.5,15.32,11.938,7.87,-77.79
120.6824108,31.3235547,2021-12-03 11:59:16,3.28,368.86,3.789,96.27,10.37,0,0.24,925.47,319.43,15.37,11.941,7.87,-77.79
120.6824447,31.3235543,2021-12-03 11:59:18,3.31,368.86,3.799,66.86,7.2,0,0.24,919.56,319.42,15.4,11.943,7.87,-77.78
120.682479,31.3235517,2021-12-03 11:59:20,3.23,368.95,3.809,65.86,7.1,0,0.24,916.26,319.46,15.43,11.947,7.87,-77.77
120.6825139,31.3235506,2021-12-03 11:59:22,3.31,368.96,3.859,48.98,5.28,0,0.24,919.92,319.44,15.44,11.952,7.87,-77.78
120.6825483,31.3235516,2021-12-03 11:59:24,3.27,368.93,3.88,61.07,6.58,0,0.24,925.32,319.38,15.42,11.956,7.87,-77.79
120.682583,31.3235564,2021-12-03 11:59:26,3.28,369.06,3.89,51.91,5.59,0,0.24,920.72,319.46,15.39,11.959,7.87,-77.81
120.6826166,31.3235634,2021-12-03 11:59:28,3.38,369.1,3.9,62.2,6.7,0,0.24,921.38,319.48,15.38,11.961,7.87,-77.85
120.6826507,31.3235713,2021-12-03 11:59:30,3.38,369.09,3.869,63.5,6.84,0,0.24,928.78,319.43,15.35,11.966,7.87,-77.89
120.6826843,31.3235801,2021-12-03 11:59:32,3.52,369.06,3.95,72.56,7.81,0,0.24,931.44,319.39,15.29,11.968,7.87,-77.93
120.682718,31.3235896,2021-12-03 11:59:34,3.51,368.89,4.039,75.72,8.15,0,0.24,934.37,319.22,15.24,11.97,7.87,-77.97
120.6827548,31.3235959,2021-12-03 11:59:36,3.56,369.09,4.15,59.55,6.41,0,0.24,939.79,319.37,15.2,11.973,7.87,-78.03
120.6827892,31.3235964,2021-12-03 11:59:38,3.58,369.05,4.17,48.81,5.26,0,0.24,953.05,319.31,15.15,11.976,7.87,-78.08
120.6828228,31.3235955,2021-12-03 11:59:40,3.65,368.99,4.23,67.24,7.24,0,0.24,950.62,319.22,15.1,11.981,7.88,-78.12
120.6828574,31.3235935,2021-12-03 11:59:42,3.66,369.13,4.26,86.78,9.34,0,0.24,950.55,319.31,15.03,11.985,7.88,-78.17
120.682892,31.3235927,2021-12-03 11:59:44,3.67,369.01,4.3,62.21,6.7,0,0.24,953.52,319.19,14.98,11.987,7.88,-78.22
120.6829269,31.3235951,2021-12-03 11:59:46,3.73,369.15,4.36,47.54,5.12,0,0.24,956.69,319.27,14.91,11.991,7.88,-78.27
120.6829612,31.3235989,2021-12-03 11:59:48,3.78,369.32,4.4,59.06,6.36,0,0.24,964.32,319.41,14.86,11.993,7.88,-78.32
120.6829958,31.3236025,2021-12-03 11:59:51,3.74,369.35,4.44,56.12,6.04,0,0.24,961.19,319.43,14.81,11.994,7.88,-78.36
120.6830297,31.3236039,2021-12-03 11:59:53,3.76,369.38,4.469,67,7.21,0,0.24,961.3,319.44,14.78,11.996,7.88,-78.41
120.6830641,31.3236034,2021-12-03 11:59:55,3.81,369.47,4.53,58.04,6.25,0,0.24,956.79,319.51,14.73,11.997,7.88,-78.46
120.6830981,31.3236048,2021-12-03 11:59:57,3.82,369.53,4.57,66.12,7.12,0,0.24,960.41,319.55,14.71,11.998,7.88,-78.5
120.6831322,31.3236074,2021-12-03 11:59:59,3.77,369.64,4.61,59,6.35,0,0.24,958.12,319.67,14.68,11.996,7.88,-78.53
120.6831658,31.3236098,2021-12-03 12:00:01,3.88,369.61,4.67,48.29,5.2,0,0.24,966.89,319.65,14.66,11.995,7.88,-78.57
120.6831994,31.323612,2021-12-03 12:00:03,3.83,369.5,4.699,68.2,7.34,0,0.24,972.37,319.53,14.65,11.997,7.88,-78.62
120.6832341,31.3236119,2021-12-03 12:00:05,3.89,369.55,4.73,67.33,7.25,0,0.24,972.69,319.55,14.61,12.001,7.88,-78.66
120.6832681,31.3236109,2021-12-03 12:00:07,3.89,369.56,4.769,62.81,6.76,0,0.24,978.67,319.54,14.59,12.003,7.89,-78.71
120.6833021,31.3236099,2021-12-03 12:00:09,3.91,369.55,4.82,42.81,4.61,0,0.24,982.39,319.54,14.55,12.001,7.89,-78.76
120.6833362,31.3236095,2021-12-03 12:00:11,3.88,369.56,4.849,53.57,5.76,0,0.24,998.88,319.56,14.52,12.001,7.89,-78.81
120.6833704,31.3236082,2021-12-03 12:00:13,3.96,369.68,4.88,49.03,5.28,0,0.24,1001.64,319.64,14.5,12.004,7.89,-78.86
120.6834041,31.3236058,2021-12-03 12:00:15,3.98,369.85,4.9,65.62,7.06,0,0.24,1007.97,319.8,14.47,12.002,7.89,-78.9
120.683438,31.3236039,2021-12-03 12:00:17,4.01,369.95,4.92,47.32,5.09,0,0.24,1009.41,319.91,14.45,11.998,7.89,-78.93
120.6834714,31.3236009,2021-12-03 12:00:19,4.05,369.92,4.94,60.64,6.53,0,0.24,1006.16,319.92,14.44,11.995,7.89,-78.97
120.6835048,31.3235949,2021-12-03 12:00:21,4.1,369.87,4.94,67.03,7.21,0,0.24,1001.16,319.87,14.43,11.995,7.89,-79.01
120.6835382,31.3235927,2021-12-03 12:00:23,4.16,369.86,4.949,45.41,4.89,0,0.24,1002.11,319.84,14.43,11.998,7.89,-79.04
120.6835726,31.3235916,2021-12-03 12:00:25,4.13,369.84,4.929,62.19,6.69,0,0.24,1002.76,319.81,14.43,11.999,7.89,-79.08
120.6836067,31.3235942,2021-12-03 12:00:27,4.17,369.68,4.92,45.86,4.94,0,0.24,1005.38,319.67,14.43,11.999,7.89,-79.12
120.6836405,31.323598,2021-12-03 12:00:29,4.19,369.67,4.929,56.55,6.09,0,0.24,1006.74,319.67,14.44,11.999,7.89,-79.17
120.6836781,31.3235996,2021-12-03 12:00:31,4.1,369.69,4.929,44.44,4.78,0,0.24,998.65,319.66,14.45,12.002,7.89,-79.2
120.6837119,31.3235976,2021-12-03 12:00:33,4.11,369.69,4.9,72.28,7.78,0,0.24,999.32,319.68,14.47,12,7.89,-79.23
120.6837457,31.3235928,2021-12-03 12:00:35,4.12,369.79,4.92,66.17,7.12,0,0.24,997.66,319.77,14.47,11.999,7.9,-79.25
120.6837793,31.3235863,2021-12-03 12:00:37,4.09,369.79,4.92,46.92,5.05,0,0.24,997.95,319.77,14.46,12,7.9,-79.26
120.6838132,31.3235795,2021-12-03 12:00:39,4.15,369.67,4.92,57.84,6.22,0,0.24,999.83,319.66,14.45,11.999,7.9,-79.28
120.6838476,31.3235769,2021-12-03 12:00:41,4.14,369.73,4.94,75.66,8.14,0,0.24,1008.66,319.71,14.46,12,7.9,-79.29
120.6838817,31.3235763,2021-12-03 12:00:43,4.12,369.69,4.94,61.34,6.6,0,0.24,1003.35,319.66,14.45,12.001,7.9,-79.3
120.6839161,31.3235746,2021-12-03 12:00:45,4.14,369.53,4.949,66.46,7.15,0,0.24,995.72,319.52,14.45,12.002,7.9,-79.31
120.68395,31.3235706,2021-12-03 12:00:47,4.15,369.55,4.96,58.68,6.31,0,0.24,991.09,319.51,14.43,12.005,7.9,-79.33
120.6839842,31.3235661,2021-12-03 12:00:49,4.06,369.49,4.989,64.6,6.95,0,0.24,983.98,319.45,14.41,12.005,7.9,-79.33
120.6840184,31.3235603,2021-12-03 12:00:51,4.09,369.55,4.989,64.73,6.97,0,0.24,993.25,319.5,14.4,12.007,7.9,-79.32
120.6840524,31.3235552,2021-12-03 12:00:53,4.03,369.6,5.019,71.89,7.73,0,0.24,992.03,319.51,14.4,12.011,7.9,-79.31
120.6840868,31.3235509,2021-12-03 12:00:55,4,369.66,5.03,57.37,6.17,0,0.24,1002.11,319.54,14.41,12.014,7.9,-79.31
120.684122,31.3235489,2021-12-03 12:00:57,4.06,369.62,5.039,52.97,5.7,0,0.24,1014.27,319.49,14.39,12.015,7.9,-79.31
120.6841564,31.3235508,2021-12-03 12:00:59,4.11,369.66,5.059,80.59,8.67,0,0.24,1015.5,319.52,14.38,12.016,7.9,-79.32
120.684191,31.323554,2021-12-03 12:01:01,4.17,369.67,5.07,52.26,5.62,0,0.24,1020.08,319.51,14.38,12.018,7.9,-79.32
120.6842229,31.3235482,2021-12-03 12:01:03,4.23,369.65,5.059,74.88,8.05,0,0.24,1012.14,319.52,14.4,12.015,7.9,-79.34
120.6842534,31.3235359,2021-12-03 12:01:05,4.28,369.59,5.05,75.56,8.13,0,0.24,1020.59,319.5,14.42,12.01,7.9,-79.35
120.6842859,31.3235257,2021-12-03 12:01:07,4.32,369.7,5.07,51.16,5.5,0,0.24,1029.39,319.62,14.42,12.008,7.9,-79.35
120.6843195,31.3235193,2021-12-03 12:01:09,4.36,369.61,5.059,55.94,6.02,0,0.24,1028.47,319.58,14.41,12.004,7.9,-79.35
120.6843536,31.3235153,2021-12-03 12:01:11,4.42,369.66,5.11,51.71,5.56,0,0.24,1043.21,319.64,14.43,12.001,7.9,-79.36
120.6843887,31.3235135,2021-12-03 12:01:13,4.38,369.66,5.07,48.87,5.26,0,0.24,1052.94,319.67,14.44,11.997,7.9,-79.37
120.6844221,31.323511,2021-12-03 12:01:15,4.36,369.79,5,53.74,5.78,0,0.24,1032.22,319.79,14.45,11.995,7.9,-79.38
120.6844551,31.3235038,2021-12-03 12:01:17,4.25,370.07,5.05,88.51,9.53,0,0.24,1032.45,320.02,14.45,11.998,7.9,-79.39
120.6844888,31.3234976,2021-12-03 12:01:19,4.24,370.11,5.07,50.6,5.45,0,0.24,1038.65,320.06,14.44,11.997,7.9,-79.39
120.6845235,31.3234978,2021-12-03 12:01:21,4.29,370,5.05,61.55,6.62,0,0.24,1039.57,319.97,14.43,11.996,7.9,-79.38
120.684558,31.3234999,2021-12-03 12:01:23,4.22,370.11,5.019,56.28,6.06,0,0.24,1057.24,320.06,14.45,11.997,7.9,-79.38
120.6845931,31.323502,2021-12-03 12:01:25,4.22,370.11,5.01,63.75,6.86,0,0.24,1059.77,320.04,14.45,12,7.9,-79.37
120.6846305,31.3235043,2021-12-03 12:01:27,4.23,370.02,5.01,56.2,6.05,0,0.24,1054.29,319.95,14.45,12.001,7.9,-79.36
120.6846643,31.3235027,2021-12-03 12:01:29,4.25,369.82,4.989,60.26,6.48,0,0.24,1047.49,319.76,14.48,12.002,7.9,-79.35
120.6846957,31.3234929,2021-12-03 12:01:31,4.18,369.67,4.96,70.79,7.62,0,0.24,1041.11,319.64,14.47,12.002,7.9,-79.33
120.6847269,31.3234804,2021-12-03 12:01:33,4.17,369.54,4.94,46.13,4.96,0,0.24,1043.39,319.53,14.47,12.003,7.9,-79.31
120.6847591,31.3234683,2021-12-03 12:01:35,4.2,369.52,4.929,52.62,5.66,0,0.24,1038.44,319.51,14.47,12.003,7.9,-79.29
120.6847919,31.3234585,2021-12-03 12:01:37,4.24,369.58,4.929,69.65,7.5,0,0.24,1035.64,319.55,14.47,12.003,7.9,-79.27
120.6848258,31.3234531,2021-12-03 12:01:39,4.24,369.43,4.9,57.02,6.14,0,0.24,1029.73,319.44,14.46,12.002,7.9,-79.25
120.684861,31.3234515,2021-12-03 12:01:41,4.25,369.46,4.909,40.73,4.38,0,0.24,1029.6,319.48,14.45,12,7.9,-79.25
120.6848939,31.3234478,2021-12-03 12:01:43,4.29,369.41,4.849,64.66,6.96,0,0.24,1019.34,319.43,14.45,12,7.9,-79.25
120.6849232,31.3234355,2021-12-03 12:01:45,4.32,369.46,4.849,34.74,3.74,0,0.24,1025.64,319.47,14.47,12.001,7.9,-79.25
120.6849498,31.3234185,2021-12-03 12:01:47,4.31,369.39,4.829,65.37,7.03,0,0.24,1020.21,319.41,14.5,12,7.9,-79.24
120.684975,31.3233989,2021-12-03 12:01:49,4.32,369.66,4.809,72.47,7.8,0,0.24,1022.14,319.66,14.49,11.999,7.89,-79.23
120.6850017,31.3233808,2021-12-03 12:01:51,4.34,369.8,4.8,38.41,4.13,0,0.24,1025.73,319.79,14.49,11.997,7.89,-79.23
120.6850301,31.3233638,2021-12-03 12:01:53,4.39,369.98,4.78,44.57,4.8,0,0.24,1022.95,319.95,14.5,11.997,7.9,-79.24
120.6850607,31.3233494,2021-12-03 12:01:55,4.42,369.94,4.719,78.71,8.47,0,0.24,1025.71,319.91,14.51,11.997,7.9,-79.26
120.6850948,31.3233426,2021-12-03 12:01:57,4.44,370.08,4.699,53.97,5.81,0,0.24,1029.71,320.03,14.51,11.997,7.9,-79.28
120.6851289,31.3233407,2021-12-03 12:01:59,4.54,370.21,4.69,83.23,8.96,0,0.24,1022.5,320.15,14.49,11.997,7.9,-79.3
120.6851615,31.3233343,2021-12-03 12:02:01,4.51,370.02,4.639,58.41,6.29,0,0.24,1028.17,319.98,14.49,11.997,7.9,-79.32
120.6851909,31.3233211,2021-12-03 12:02:03,4.57,369.69,4.619,53.94,5.81,0,0.24,1026.08,319.7,14.52,11.998,7.9,-79.32
120.685213,31.3233011,2021-12-03 12:02:05,4.56,369.61,4.579,53.97,5.81,0,0.24,1023.39,319.6,14.54,12,7.9,-79.32
120.6852295,31.3232758,2021-12-03 12:02:07,4.47,369.64,4.53,67.19,7.23,0,0.24,1022.27,319.62,14.56,12.001,7.9,-79.31
120.6852503,31.3232532,2021-12-03 12:02:09,4.4,369.78,4.519,77.98,8.39,0,0.24,1024.29,319.76,14.57,11.999,7.9,-79.3
120.6852775,31.3232349,2021-12-03 12:02:11,4.46,369.71,4.51,41.82,4.5,0,0.24,1024.47,319.71,14.6,11.998,7.9,-79.3
120.6853091,31.3232244,2021-12-03 12:02:13,4.47,369.84,4.48,53.58,5.77,0,0.24,1021.59,319.81,14.6,11.999,7.9,-79.31
120.6853407,31.3232137,2021-12-03 12:02:15,4.54,370.03,4.46,49.5,5.33,0,0.24,1023.34,319.97,14.59,11.999,7.9,-79.32
120.6853735,31.3232072,2021-12-03 12:02:17,4.57,370.05,4.429,50.26,5.41,0,0.24,1020.21,319.99,14.57,11.999,7.9,-79.31
120.6854084,31.3232106,2021-12-03 12:02:19,4.59,370.01,4.429,63.23,6.8,0,0.24,1021.99,319.95,14.55,12,7.9,-79.3
120.685446,31.3232186,2021-12-03 12:02:21,4.69,370.1,4.389,57.53,6.19,0,0.24,1020.41,320.02,14.52,12.001,7.9,-79.3
120.6854795,31.3232278,2021-12-03 12:02:23,4.71,370.1,4.349,61.89,6.66,0,0.24,1020.27,320,14.52,12.003,7.9,-79.29
120.6855119,31.3232374,2021-12-03 12:02:25,4.72,370.03,4.329,53.67,5.78,0,0.24,1020.57,319.93,14.51,12.005,7.9,-79.29
120.6855456,31.3232421,2021-12-03 12:02:27,4.69,369.9,4.3,50.73,5.46,0,0.24,1010.19,319.81,14.51,12.005,7.9,-79.3
120.6855793,31.3232405,2021-12-03 12:02:29,4.73,369.78,4.289,59.52,6.4,0,0.24,1020.79,319.71,14.51,12.005,7.9,-79.32
120.6856136,31.3232397,2021-12-03 12:02:31,4.69,369.89,4.25,50.37,5.42,0,0.24,1023.39,319.82,14.53,12.003,7.9,-79.33
120.6856471,31.3232447,2021-12-03 12:02:33,4.65,369.92,4.239,41.91,4.51,0,0.24,1030.18,319.86,14.53,12.002,7.9,-79.33
120.6856811,31.3232495,2021-12-03 12:02:35,4.64,369.79,4.25,89.47,9.63,0,0.24,1029.65,319.75,14.55,12.001,7.9,-79.34
120.6857142,31.323247,2021-12-03 12:02:37,4.63,369.7,4.219,39.15,4.21,0,0.24,1035.7,319.66,14.55,12.003,7.9,-79.35
